"","id","kraj","all","miasto","web","nazwa","twiter","me","orgn","city","state","wiki"
"132","  Strasbourg","France","  *  Strasbourg: [StatsRbourg](https://www.meetup.com/StatsRbourg/)","  Strasbourg","https://www.meetup.com/StatsRbourg/","StatsRbourg","","384","Philippe G.","  Strasbourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Strasbourg_Cathedral.jpg/1200px-Strasbourg_Cathedral.jpg"
"133","  Strasbourg","France","  *  Strasbourg: [StatsRbourg](https://www.meetup.com/StatsRbourg/)","  Strasbourg","https://www.meetup.com/StatsRbourg/","StatsRbourg","","384","Philippe G.","  Strasbourg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Strasbourg_Cathedral.jpg/1200px-Strasbourg_Cathedral.jpg"
"134","  Stuttgart","Germany","  *  Stuttgart: [R-Group Stuttgart](https://r-group-stuttgart.github.io/); [\@r_stuttgart ](https://twitter.com/r_stuttgart)","  Stuttgart","https://r-group-stuttgart.github.io/","R-Group Stuttgart","",NA,NA,"  Stuttgart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stuttgart_collage.jpg/1200px-Stuttgart_collage.jpg"
"135","  Stuttgart","Germany","  *  Stuttgart: [R-Group Stuttgart](https://r-group-stuttgart.github.io/); [\@r_stuttgart ](https://twitter.com/r_stuttgart)","  Stuttgart","https://r-group-stuttgart.github.io/","R-Group Stuttgart","",NA,NA,"  Stuttgart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stuttgart_collage.jpg/1200px-Stuttgart_collage.jpg"
"136","  Stuttgart","Germany","  *  Stuttgart: [R-Group Stuttgart](https://r-group-stuttgart.github.io/); [\@r_stuttgart ](https://twitter.com/r_stuttgart)","  Stuttgart","https://r-group-stuttgart.github.io/","R-Group Stuttgart","",NA,NA,"  Stuttgart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stuttgart_collage.jpg/1200px-Stuttgart_collage.jpg"
"137","  Stuttgart","Germany","  *  Stuttgart: [R-Group Stuttgart](https://r-group-stuttgart.github.io/); [\@r_stuttgart ](https://twitter.com/r_stuttgart)","  Stuttgart","https://r-group-stuttgart.github.io/","R-Group Stuttgart","",NA,NA,"  Stuttgart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stuttgart_collage.jpg/1200px-Stuttgart_collage.jpg"
"138","  Stuttgart","Germany","  *  Stuttgart: [R-Group Stuttgart](https://r-group-stuttgart.github.io/); [\@r_stuttgart ](https://twitter.com/r_stuttgart)","  Stuttgart","https://r-group-stuttgart.github.io/","R-Group Stuttgart","",NA,NA,"  Stuttgart",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stuttgart_collage.jpg/1200px-Stuttgart_collage.jpg"
"139","  Tecate","Mexico","  *  Tecate: [ecate BC Mexico R Users Group Meetup](https://www.meetup.com/Tecate-BC-Mexico-R-Users-Group-Meetup/)","  Tecate","https://www.meetup.com/Tecate-BC-Mexico-R-Users-Group-Meetup/","ecate BC Mexico R Users Group Meetup","","10","Edgar C.","  Tecate",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Tecate_003.jpg/1200px-Tecate_003.jpg"
"140","  Wiesbaden","Germany","  *  Wiesbaden: [Wiesbaden R Users Group](https://www.meetup.com/Wiesbaden-R-Users-Group)","  Wiesbaden","https://www.meetup.com/Wiesbaden-R-Users-Group","Wiesbaden R Users Group","","282","Guido M.","  Wiesbaden",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wiesbaden_Montage.jpg/1200px-Wiesbaden_Montage.jpg"
"141","  Wiesbaden","Germany","  *  Wiesbaden: [Wiesbaden R Users Group](https://www.meetup.com/Wiesbaden-R-Users-Group)","  Wiesbaden","https://www.meetup.com/Wiesbaden-R-Users-Group","Wiesbaden R Users Group","","282","Guido M.","  Wiesbaden",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wiesbaden_Montage.jpg/1200px-Wiesbaden_Montage.jpg"
"142","  Wiesbaden","Germany","  *  Wiesbaden: [Wiesbaden R Users Group](https://www.meetup.com/Wiesbaden-R-Users-Group)","  Wiesbaden","https://www.meetup.com/Wiesbaden-R-Users-Group","Wiesbaden R Users Group","","282","Guido M.","  Wiesbaden",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wiesbaden_Montage.jpg/1200px-Wiesbaden_Montage.jpg"
"143","  Wiesbaden","Germany","  *  Wiesbaden: [Wiesbaden R Users Group](https://www.meetup.com/Wiesbaden-R-Users-Group)","  Wiesbaden","https://www.meetup.com/Wiesbaden-R-Users-Group","Wiesbaden R Users Group","","282","Guido M.","  Wiesbaden",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wiesbaden_Montage.jpg/1200px-Wiesbaden_Montage.jpg"
"144","  Wiesbaden","Germany","  *  Wiesbaden: [Wiesbaden R Users Group](https://www.meetup.com/Wiesbaden-R-Users-Group)","  Wiesbaden","https://www.meetup.com/Wiesbaden-R-Users-Group","Wiesbaden R Users Group","","282","Guido M.","  Wiesbaden",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wiesbaden_Montage.jpg/1200px-Wiesbaden_Montage.jpg"
"145"," Aarhus","Denmark","  * Aarhus: [Rhus](https://www.meetup.com/Rhus-useR-group)"," Aarhus","https://www.meetup.com/Rhus-useR-group","Rhus","","187","Stefan Holst Milton B."," Aarhus",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Montage_of_Aarhus_-_view_from_city_hall%2C_city_hall_by_night%2C_isbjerget%2C_park_alle.jpg"
"146"," Aarhus","Denmark","  * Aarhus: [Rhus](https://www.meetup.com/Rhus-useR-group)"," Aarhus","https://www.meetup.com/Rhus-useR-group","Rhus","","187","Stefan Holst Milton B."," Aarhus",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Montage_of_Aarhus_-_view_from_city_hall%2C_city_hall_by_night%2C_isbjerget%2C_park_alle.jpg"
"147"," Aarhus","Denmark","  * Aarhus: [Rhus](https://www.meetup.com/Rhus-useR-group)"," Aarhus","https://www.meetup.com/Rhus-useR-group","Rhus","","187","Stefan Holst Milton B."," Aarhus",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Montage_of_Aarhus_-_view_from_city_hall%2C_city_hall_by_night%2C_isbjerget%2C_park_alle.jpg"
"148"," Aarhus","Denmark","  * Aarhus: [Rhus](https://www.meetup.com/Rhus-useR-group)"," Aarhus","https://www.meetup.com/Rhus-useR-group","Rhus","","187","Stefan Holst Milton B."," Aarhus",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Montage_of_Aarhus_-_view_from_city_hall%2C_city_hall_by_night%2C_isbjerget%2C_park_alle.jpg"
"149"," Aarhus","Denmark","  * Aarhus: [Rhus](https://www.meetup.com/Rhus-useR-group)"," Aarhus","https://www.meetup.com/Rhus-useR-group","Rhus","","187","Stefan Holst Milton B."," Aarhus",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Montage_of_Aarhus_-_view_from_city_hall%2C_city_hall_by_night%2C_isbjerget%2C_park_alle.jpg"
"150"," Adelaide","Australia","  * Adelaide: [ARUG](https://www.meetup.com/Adelaide-R-Users/)"," Adelaide","https://www.meetup.com/Adelaide-R-Users/","ARUG","","138","Jonathan C."," Adelaide",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Australia_location_map.svg/1200px-Australia_location_map.svg.png"
"151"," Albany","New","  * Albany: [Albany R Users Group](https://www.meetup.com/Albany-R-Users-Group/)"," Albany","https://www.meetup.com/Albany-R-Users-Group/","Albany R Users Group","","245","Jason Bryer, P."," Albany",NA,"https://"
"152"," Amsterdam","Netherlands","  * Amsterdam: [amst-R-dam](https://www.meetup.com/amst-R-dam/)"," Amsterdam","https://www.meetup.com/amst-R-dam/","amst-R-dam","","1,082","Hannes M."," Amsterdam",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/KeizersgrachtReguliersgrachtAmsterdam.jpg/1200px-KeizersgrachtReguliersgrachtAmsterdam.jpg"
"153"," Amsterdam","Netherlands","  * Amsterdam: [amst-R-dam](https://www.meetup.com/amst-R-dam/)"," Amsterdam","https://www.meetup.com/amst-R-dam/","amst-R-dam","","1,082","Hannes M."," Amsterdam",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/KeizersgrachtReguliersgrachtAmsterdam.jpg/1200px-KeizersgrachtReguliersgrachtAmsterdam.jpg"
"154"," Amsterdam","Netherlands","  * Amsterdam: [amst-R-dam](https://www.meetup.com/amst-R-dam/)"," Amsterdam","https://www.meetup.com/amst-R-dam/","amst-R-dam","","1,082","Hannes M."," Amsterdam",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/KeizersgrachtReguliersgrachtAmsterdam.jpg/1200px-KeizersgrachtReguliersgrachtAmsterdam.jpg"
"155"," Amsterdam","Netherlands","  * Amsterdam: [amst-R-dam](https://www.meetup.com/amst-R-dam/)"," Amsterdam","https://www.meetup.com/amst-R-dam/","amst-R-dam","","1,082","Hannes M."," Amsterdam",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/KeizersgrachtReguliersgrachtAmsterdam.jpg/1200px-KeizersgrachtReguliersgrachtAmsterdam.jpg"
"156"," Amsterdam","Netherlands","  * Amsterdam: [amst-R-dam](https://www.meetup.com/amst-R-dam/)"," Amsterdam","https://www.meetup.com/amst-R-dam/","amst-R-dam","","1,082","Hannes M."," Amsterdam",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/KeizersgrachtReguliersgrachtAmsterdam.jpg/1200px-KeizersgrachtReguliersgrachtAmsterdam.jpg"
"157"," Ann Arbor","Michigan","  * Ann Arbor: [Ann Arbor R User Group](https://www.meetup.com/Ann-Arbor-R-User-Group/)"," Ann Arbor","https://www.meetup.com/Ann-Arbor-R-User-Group/","Ann Arbor R User Group","","624","Ellis V."," Ann Arbor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Washtenaw_County_Michigan_Incorporated_and_Unincorporated_areas_Ann_Arbor_Highlighted.svg/1200px-Washtenaw_County_Michigan_Incorporated_and_Unincorporated_areas_Ann_Arbor_Highlighted.svg.png"
"158"," Athens","Greece","  * Athens: [AthensR](https://www.meetup.com/AthensR/)"," Athens","https://www.meetup.com/AthensR/","AthensR","","167","Vassilis G."," Athens",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png"
"159"," Athens","Greece","  * Athens: [AthensR](https://www.meetup.com/AthensR/)"," Athens","https://www.meetup.com/AthensR/","AthensR","","167","Vassilis G."," Athens",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png"
"160"," Athens","Greece","  * Athens: [AthensR](https://www.meetup.com/AthensR/)"," Athens","https://www.meetup.com/AthensR/","AthensR","","167","Vassilis G."," Athens",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png"
"161"," Athens","Greece","  * Athens: [AthensR](https://www.meetup.com/AthensR/)"," Athens","https://www.meetup.com/AthensR/","AthensR","","167","Vassilis G."," Athens",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png"
"162"," Athens","Greece","  * Athens: [AthensR](https://www.meetup.com/AthensR/)"," Athens","https://www.meetup.com/AthensR/","AthensR","","167","Vassilis G."," Athens",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png"
"163"," Auckland","New","  * Auckland: [AKLRUG](https://www.meetup.com/Auckland-R-Users-Group-AKLRUG)"," Auckland","https://www.meetup.com/Auckland-R-Users-Group-AKLRUG","AKLRUG","","995","JieFu Y."," Auckland",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/New_Auckland_Infobox_Pic_Montage_2.jpg/1200px-New_Auckland_Infobox_Pic_Montage_2.jpg"
"164"," Austin","Texas","  * Austin: [Austin R User Group](https://www.meetup.com/Austin-R-User-Group/)"," Austin","https://www.meetup.com/Austin-R-User-Group/","Austin R User Group","","1,485","Daniel W."," Austin",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Austin_Evening.jpg/1200px-Austin_Evening.jpg"
"165"," Bangalore","India","  * Bangalore: [Bangalore R Users - BRU](https://groups.google.com/group/brumail)"," Bangalore","https://groups.google.com/group/brumail","Bangalore R Users - BRU","",NA,NA," Bangalore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/India_Karnataka_location_map.svg/1200px-India_Karnataka_location_map.svg.png"
"166"," Bangalore","India","  * Bangalore: [Bangalore R Users - BRU](https://groups.google.com/group/brumail)"," Bangalore","https://groups.google.com/group/brumail","Bangalore R Users - BRU","",NA,NA," Bangalore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/India_Karnataka_location_map.svg/1200px-India_Karnataka_location_map.svg.png"
"167"," Bangalore","India","  * Bangalore: [Bangalore R Users - BRU](https://groups.google.com/group/brumail)"," Bangalore","https://groups.google.com/group/brumail","Bangalore R Users - BRU","",NA,NA," Bangalore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/India_Karnataka_location_map.svg/1200px-India_Karnataka_location_map.svg.png"
"168"," Bangalore","India","  * Bangalore: [Bangalore R Users - BRU](https://groups.google.com/group/brumail)"," Bangalore","https://groups.google.com/group/brumail","Bangalore R Users - BRU","",NA,NA," Bangalore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/India_Karnataka_location_map.svg/1200px-India_Karnataka_location_map.svg.png"
"169"," Barcelona","Spain","  * Barcelona: [RUGBCN](http://rugbcn.wordpress.com/)"," Barcelona","http://rugbcn.wordpress.com/","RUGBCN","",NA,NA," Barcelona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Barcelona_collage.JPG/1200px-Barcelona_collage.JPG"
"170"," Barcelona","Spain","  * Barcelona: [RUGBCN](http://rugbcn.wordpress.com/)"," Barcelona","http://rugbcn.wordpress.com/","RUGBCN","",NA,NA," Barcelona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Barcelona_collage.JPG/1200px-Barcelona_collage.JPG"
"171"," Barcelona","Spain","  * Barcelona: [RUGBCN](http://rugbcn.wordpress.com/)"," Barcelona","http://rugbcn.wordpress.com/","RUGBCN","",NA,NA," Barcelona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Barcelona_collage.JPG/1200px-Barcelona_collage.JPG"
"172"," Barcelona","Spain","  * Barcelona: [RUGBCN](http://rugbcn.wordpress.com/)"," Barcelona","http://rugbcn.wordpress.com/","RUGBCN","",NA,NA," Barcelona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Barcelona_collage.JPG/1200px-Barcelona_collage.JPG"
"173"," Barcelona","Spain","  * Barcelona: [RUGBCN](http://rugbcn.wordpress.com/)"," Barcelona","http://rugbcn.wordpress.com/","RUGBCN","",NA,NA," Barcelona",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Barcelona_collage.JPG/1200px-Barcelona_collage.JPG"
"174"," Basel","Switzerland","  * Basel: [BaselR](http://www.baselr.org/)"," Basel","http://www.baselr.org/","BaselR","",NA,NA," Basel",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Basel_-_M%C3%BCnsterpfalz1.jpg/1200px-Basel_-_M%C3%BCnsterpfalz1.jpg"
"175"," Basel","Switzerland","  * Basel: [BaselR](http://www.baselr.org/)"," Basel","http://www.baselr.org/","BaselR","",NA,NA," Basel",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Basel_-_M%C3%BCnsterpfalz1.jpg/1200px-Basel_-_M%C3%BCnsterpfalz1.jpg"
"176"," Basel","Switzerland","  * Basel: [BaselR](http://www.baselr.org/)"," Basel","http://www.baselr.org/","BaselR","",NA,NA," Basel",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Basel_-_M%C3%BCnsterpfalz1.jpg/1200px-Basel_-_M%C3%BCnsterpfalz1.jpg"
"177"," Basel","Switzerland","  * Basel: [BaselR](http://www.baselr.org/)"," Basel","http://www.baselr.org/","BaselR","",NA,NA," Basel",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Basel_-_M%C3%BCnsterpfalz1.jpg/1200px-Basel_-_M%C3%BCnsterpfalz1.jpg"
"178"," Basel","Switzerland","  * Basel: [BaselR](http://www.baselr.org/)"," Basel","http://www.baselr.org/","BaselR","",NA,NA," Basel",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Basel_-_M%C3%BCnsterpfalz1.jpg/1200px-Basel_-_M%C3%BCnsterpfalz1.jpg"
"179"," Belgrade","Serbia","  * Belgrade: [BelgradeR](https://www.meetup.com/BelgradeR/)"," Belgrade","https://www.meetup.com/BelgradeR/","BelgradeR","","690","Branko K."," Belgrade",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Belgrade_Aerial_K1.jpg/1200px-Belgrade_Aerial_K1.jpg"
"180"," Belgrade","Serbia","  * Belgrade: [BelgradeR](https://www.meetup.com/BelgradeR/)"," Belgrade","https://www.meetup.com/BelgradeR/","BelgradeR","","690","Branko K."," Belgrade",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Belgrade_Aerial_K1.jpg/1200px-Belgrade_Aerial_K1.jpg"
"181"," Belgrade","Serbia","  * Belgrade: [BelgradeR](https://www.meetup.com/BelgradeR/)"," Belgrade","https://www.meetup.com/BelgradeR/","BelgradeR","","690","Branko K."," Belgrade",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Belgrade_Aerial_K1.jpg/1200px-Belgrade_Aerial_K1.jpg"
"182"," Belgrade","Serbia","  * Belgrade: [BelgradeR](https://www.meetup.com/BelgradeR/)"," Belgrade","https://www.meetup.com/BelgradeR/","BelgradeR","","690","Branko K."," Belgrade",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Belgrade_Aerial_K1.jpg/1200px-Belgrade_Aerial_K1.jpg"
"183"," Berkeley","California","  * Berkeley: [The Berkeley R Language Beginner Study Group](https://www.meetup.com/r-enthusiasts/)"," Berkeley","https://www.meetup.com/r-enthusiasts/","The Berkeley R Language Beginner Study Group","","1,558","Jim P."," Berkeley",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Berkeley-downtown-Bay-bridge-SF-in-back-from-Lab.jpg/1200px-Berkeley-downtown-Bay-bridge-SF-in-back-from-Lab.jpg"
"184"," Birmingham","England","  * Birmingham: [Birmingham R User Group](https://www.meetup.com/BirminghamR/); [\@BirminghamR](https://twitter.com/birminghamr)"," Birmingham","https://www.meetup.com/BirminghamR/","Birmingham R User Group","","388","Adnan F."," Birmingham",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Library-of-Birmingham-oblique-crop.jpg/1200px-Library-of-Birmingham-oblique-crop.jpg"
"185"," Bogota","Colombia","  * Bogota: [Bogotá R Users Group](https://www.meetup.com/it/Bogota-R-Users-Group/)"," Bogota","https://www.meetup.com/it/Bogota-R-Users-Group/","Bogotá R Users Group","","1.203","Sandra G."," Bogota",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Centro_fin_Bt%C3%A1_2.jpg/1200px-Centro_fin_Bt%C3%A1_2.jpg"
"186"," Boston","Massachusetts","  * Boston: [Greater Boston useR Group](https://www.meetup.com/Boston-useR/)"," Boston","https://www.meetup.com/Boston-useR/","Greater Boston useR Group","","3,105","Josh P."," Boston",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Boston_Montage.jpg/1200px-Boston_Montage.jpg"
"187"," Braga","Portugal","  * Braga: [R@Minho](https://www.meetup.com/R-Minho/)"," Braga","https://www.meetup.com/R-Minho/","R@Minho","","37","Nelson A."," Braga",NA,"https://upload.wikimedia.org/wikipedia/commons/7/7e/Braga_Montage.png"
"188"," Braga","Portugal","  * Braga: [R@Minho](https://www.meetup.com/R-Minho/)"," Braga","https://www.meetup.com/R-Minho/","R@Minho","","37","Nelson A."," Braga",NA,"https://upload.wikimedia.org/wikipedia/commons/7/7e/Braga_Montage.png"
"189"," Braga","Portugal","  * Braga: [R@Minho](https://www.meetup.com/R-Minho/)"," Braga","https://www.meetup.com/R-Minho/","R@Minho","","37","Nelson A."," Braga",NA,"https://upload.wikimedia.org/wikipedia/commons/7/7e/Braga_Montage.png"
"190"," Braga","Portugal","  * Braga: [R@Minho](https://www.meetup.com/R-Minho/)"," Braga","https://www.meetup.com/R-Minho/","R@Minho","","37","Nelson A."," Braga",NA,"https://upload.wikimedia.org/wikipedia/commons/7/7e/Braga_Montage.png"
"191"," Brasilia","Brazil","  * Brasilia: [Brasília UseR Meetup Linguagem de Programaçao ""R""](https://www.meetup.com/Brasilia-UseR-Meetup/)"," Brasilia","https://www.meetup.com/Brasilia-UseR-Meetup/","Brasília UseR Meetup Linguagem de Programaçao ""R""","","452","Leonardo O."," Brasilia",NA,"https://upload.wikimedia.org/wikipedia/commons/5/54/Montagem_Bras%C3%ADlia.jpg"
"192"," Brisbane","Australia","  * Brisbane: [BURGr](https://www.meetup.com/Brisbane-Users-of-R-Group-BURGr/)"," Brisbane","https://www.meetup.com/Brisbane-Users-of-R-Group-BURGr/","BURGr","","507","Jessie R."," Brisbane",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Map_of_Brisbane_free_and_printable.svg/1200px-Map_of_Brisbane_free_and_printable.svg.png"
"193"," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium","","724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png"
"194"," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium","","724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png"
"195"," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium","","724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png"
"196"," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium","","724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png"
"197"," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team","",NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg"
"198"," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team","",NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg"
"199"," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team","",NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg"
"200"," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team","",NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg"
"201"," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN","","1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg"
"202"," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN","","1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg"
"203"," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN","","1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg"
"204"," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN","","1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg"
"205"," Cairo","Egypt","  * Cairo: [Cairo Bioinformatics Group](https://www.meetup.com/Cairo-Bioinformatics-Group/)"," Cairo","https://www.meetup.com/Cairo-Bioinformatics-Group/","Cairo Bioinformatics Group","","59","Ahmed M."," Cairo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Towers_on_the_Nile.jpg/1200px-Towers_on_the_Nile.jpg"
"206"," Cairo","Egypt","  * Cairo: [Cairo R Users Group](https://www.meetup.com/Cairo-R-Users-Group/)"," Cairo","https://www.meetup.com/Cairo-R-Users-Group/","Cairo R Users Group","","1,192","Daniel E."," Cairo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Towers_on_the_Nile.jpg/1200px-Towers_on_the_Nile.jpg"
"207"," Cali","Colombia","  * Cali: [Cali R Users Group](https://www.meetup.com/R-Users-Group-Cali/)"," Cali","https://www.meetup.com/R-Users-Group-Cali/","Cali R Users Group","","416","Camilo H."," Cali",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Vista_desde_san_antonio.JPG/1200px-Vista_desde_san_antonio.JPG"
"208"," Cambridge","England","  * Cambridge: [CambR](http://www.cambr.org.uk/)"," Cambridge","http://www.cambr.org.uk/","CambR","",NA,NA," Cambridge",NA,"https://upload.wikimedia.org/wikipedia/commons/b/b4/KingsCollegeChapelWest.jpg"
"209"," Campinas","Brazil","  * Campinas: [Campinas R Users Meetup](https://www.meetup.com/Campinas-R-Users-Meetup/)"," Campinas","https://www.meetup.com/Campinas-R-Users-Meetup/","Campinas R Users Meetup","","298","Carlos Trucios M."," Campinas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Campinas_Poster.jpg/1200px-Campinas_Poster.jpg"
